user_id,fraud_score,risk_group,TransactionAmt,service_assignment
11201_103.0_185.0_226.0_visa_debit_nan_nan_gmail.com_gmail.com_71125.0_0.0_0.0_Found_nan_chrome 63.0_Windows,0.53015304,Riesgo medio,130.145,Paquete de Servicios medio
5812_408.0_185.0_224.0_mastercard_debit_465.0_nan_hotmail.com_hotmail.com_223952.0_0.0_0.0_New_nan_chrome 62.0_Windows,0.009802701,Bajo riesgo,196.727,Paquete de Servicios completo
13832_375.0_185.0_224.0_mastercard_debit_304.0_nan_hotmail.com_hotmail.com_108075.0_0.0_0.0_Found_nan_chrome 62.0_Windows,0.010316656,Bajo riesgo,59.634,Paquete de Servicios completo
10568_204.0_185.0_226.0_visa_credit_nan_nan_gmail.com_gmail.com_410455.0_0.0_0.0_Found_nan_chrome 64.0 for android_ALE-L23 Build/HuaweiALE-L23,0.044593614,Bajo riesgo,48.034,Paquete de Servicios completo
1164_545.0_185.0_137.0_visa_debit_nan_nan_outlook.es_outlook.es_316668.0_1.0_0.0_New_nan_ie 11.0 for desktop_Trident/7.0,0.005572437,Bajo riesgo,23.926,Paquete de Servicios completo
15885_545.0_185.0_138.0_visa_debit_nan_nan_hotmail.com_hotmail.com_275131.0_0.0_0.0_New_nan_chrome 60.0_Windows,0.00030055962,Bajo riesgo,32.356,Paquete de Servicios completo
3682_264.0_150.0_162.0_visa_credit_299.0_nan_gmail.com_gmail.com_124336.0_0.0_0.0_New_iOS 10.3.3_mobile safari 10.0_iOS Device,0.0004367676,Bajo riesgo,35.0,Paquete de Servicios completo
4425_562.0_150.0_197.0_mastercard_credit_184.0_nan_gmail.com_gmail.com_84729.0_0.0_0.0_Found_Windows 10_chrome 64.0_Windows,0.0072623477,Bajo riesgo,200.0,Paquete de Servicios completo
6019_583.0_150.0_226.0_visa_credit_299.0_nan_gmail.com_gmail.com_50598.0_2.0_0.0_New_Windows 7_chrome 63.0_Windows,0.00034828603,Bajo riesgo,100.0,Paquete de Servicios completo
6544_341.0_185.0_226.0_visa_credit_nan_nan_yahoo.com.mx_yahoo.com.mx_95976.0_0.0_0.0_New_nan_chrome 65.0_Windows,0.0006533882,Bajo riesgo,88.224,Paquete de Servicios completo
6174_490.0_150.0_226.0_visa_debit_205.0_nan_yahoo.com_anonymous.com_20260.0_0.0_0.0_Found_Windows 10_chrome 64.0_Windows,0.0028368225,Bajo riesgo,25.0,Paquete de Servicios completo
16136_204.0_185.0_138.0_visa_debit_nan_nan_gmail.com_gmail.com_185879.0_0.0_0.0_Found_nan_chrome 63.0_Windows,0.0018945553,Bajo riesgo,38.361,Paquete de Servicios completo
9500_321.0_150.0_226.0_visa_debit_204.0_nan_gmail.com_gmail.com_58862.0_10.0_-31.0_New_iOS 11.3.0_mobile safari 11.0_iOS Device,0.042689055,Bajo riesgo,250.0,Paquete de Servicios completo
13832_375.0_185.0_224.0_mastercard_debit_nan_nan_gmail.com_gmail.com_156448.0_2.0_0.0_Found_nan_chrome 55.0 for android_SM-G531H Build/LMY48B,0.00078730803,Bajo riesgo,30.814,Paquete de Servicios completo
12128_520.0_150.0_190.0_american express_credit_299.0_nan_anonymous.com_hotmail.com_69677.0_16.0_-100.0_New_Windows 7_ie 11.0 for desktop_Trident/7.0,3.507225e-05,Bajo riesgo,125.0,Paquete de Servicios completo
11925_553.0_150.0_226.0_visa_debit_512.0_nan_comcast.net_comcast.net_178734.0_0.0_0.0_Found_Windows 10_edge 15.0_Windows,0.0011192887,Bajo riesgo,300.0,Paquete de Servicios completo
2455_321.0_150.0_226.0_visa_credit_177.0_nan_anonymous.com_yahoo.com_220254.0_0.0_0.0_New_iOS 11.1.2_mobile safari 11.0_iOS Device,8.193378e-05,Bajo riesgo,150.0,Paquete de Servicios completo
6019_583.0_150.0_226.0_visa_credit_184.0_nan_anonymous.com_anonymous.com_137453.0_0.0_0.0_New_iOS 11.2.0_mobile safari 11.0_iOS Device,0.0004833945,Bajo riesgo,100.0,Paquete de Servicios completo
8466_399.0_150.0_119.0_american express_credit_299.0_nan_cox.net_cox.net_817330.0_0.0_0.0_Found_Mac OS X 10_12_6_safari generic_MacOS,0.0013992678,Bajo riesgo,750.0,Paquete de Servicios completo
15560_111.0_150.0_129.0_mastercard_credit_299.0_nan_anonymous.com_anonymous.com_859345.0_0.0_0.0_Found_Mac OS X 10_13_3_chrome 64.0_MacOS,0.00033573687,Bajo riesgo,100.0,Paquete de Servicios completo
9633_130.0_185.0_138.0_visa_debit_nan_nan_hotmail.com_hotmail.com_98899.0_2.0_0.0_Found_nan_chrome 65.0_Windows,0.9984085,Fraude,10.876,Sin Paquete de Servicios
14543_500.0_185.0_224.0_mastercard_credit_nan_nan_hotmail.com_hotmail.com_197086.0_0.0_-16.0_New_nan_chrome generic_SM-A300H Build/LRX22G,0.9979863,Fraude,102.714,Sin Paquete de Servicios
13220_562.0_150.0_197.0_mastercard_credit_272.0_nan_hotmail.com_anonymous.com_155436.0_0.0_0.0_New_iOS 10.2.1_mobile safari generic_iOS Device,0.0007436674,Bajo riesgo,200.0,Paquete de Servicios completo
11106_100.0_150.0_226.0_visa_credit_264.0_nan_yahoo.com_yahoo.com_147658.0_0.0_0.0_New_iOS 10.2.1_mobile safari 10.0_iOS Device,0.00031057379,Bajo riesgo,100.0,Paquete de Servicios completo
16873_343.0_150.0_226.0_visa_credit_325.0_nan_anonymous.com_gmail.com_167949.0_2.0_-31.0_New_iOS 11.2.2_mobile safari generic_iOS Device,0.019094564,Bajo riesgo,50.0,Paquete de Servicios completo
3154_408.0_185.0_224.0_mastercard_debit_nan_nan_hotmail.com_hotmail.com_175412.0_0.0_0.0_New_nan_chrome generic_SAMSUNG SM-G531H Build/LMY48B,0.027205117,Bajo riesgo,45.474,Paquete de Servicios completo
16346_324.0_185.0_226.0_visa_credit_nan_nan_outlook.com_outlook.com_250391.0_0.0_0.0_Found_nan_chrome 64.0 for android_SM-J500M Build/LMY48B,0.99156827,Fraude,27.793,Sin Paquete de Servicios
14634_365.0_150.0_226.0_visa_debit_205.0_nan_yahoo.com_gmail.com_50271.0_0.0_-1.0_Found_Windows 7_chrome generic_Windows,0.036142245,Bajo riesgo,30.0,Paquete de Servicios completo
16132_111.0_150.0_226.0_visa_debit_264.0_nan_gmail.com_gmail.com_86427.0_0.0_0.0_Found_Windows 10_edge 16.0_Windows,3.5081852e-05,Bajo riesgo,100.0,Paquete de Servicios completo
7407_258.0_150.0_226.0_visa_credit_469.0_nan_gmail.com_gmail.com_169857.0_0.0_-15.0_New_iOS 11.2.1_mobile safari 11.0_iOS Device,0.0007280622,Bajo riesgo,100.0,Paquete de Servicios completo
16132_111.0_150.0_226.0_visa_debit_299.0_nan_gmail.com_gmail.com_167041.0_5.0_-31.0_New_iOS 11.2.5_mobile safari generic_iOS Device,0.00012093852,Bajo riesgo,40.0,Paquete de Servicios completo
9500_321.0_150.0_226.0_visa_debit_204.0_nan_gmail.com_yahoo.com_134898.0_0.0_-11.0_Found_Windows 10_ie 11.0 for desktop_Trident/7.0,0.013524264,Bajo riesgo,100.0,Paquete de Servicios completo
10616_583.0_150.0_226.0_visa_credit_181.0_nan_hotmail.com_hotmail.com_191056.0_0.0_0.0_Found_Windows 10_edge 14.0_Windows,0.00014391213,Bajo riesgo,150.0,Paquete de Servicios completo
12425_399.0_150.0_150.0_american express_credit_110.0_nan_anonymous.com_anonymous.com_54221.0_0.0_0.0_New_Windows 7_chrome 65.0_Windows,0.0001380782,Bajo riesgo,100.0,Paquete de Servicios completo
9026_545.0_185.0_137.0_visa_credit_nan_nan_icloud.com_icloud.com_352157.0_0.0_0.0_New_nan_chrome 63.0_Windows,0.027542222,Bajo riesgo,28.941,Paquete de Servicios completo
5177_555.0_213.0_166.0_mastercard_debit_nan_nan_gmail.com_gmail.com_74740.0_1.0_-1.0_Found_nan_edge 16.0_Windows,0.9834774,Fraude,350.805,Sin Paquete de Servicios
4151_404.0_150.0_102.0_mastercard_credit_327.0_nan_aol.com_hotmail.com_263857.0_1.0_0.0_Found_Windows 7_ie 11.0 for desktop_rv:11.0,0.00048837776,Bajo riesgo,200.0,Paquete de Servicios completo
9026_545.0_185.0_137.0_visa_credit_nan_nan_anonymous.com_anonymous.com_286030.0_0.0_-5.0_Found_nan_chrome 64.0 for android_SM-G610M Build/MMB29K,0.0017667623,Bajo riesgo,18.126,Paquete de Servicios completo
1724_583.0_150.0_226.0_visa_credit_512.0_nan_icloud.com_icloud.com_35354.0_1.0_0.0_New_iOS 11.1.2_mobile safari 11.0_iOS Device,0.0013917284,Bajo riesgo,100.0,Paquete de Servicios completo
10616_583.0_150.0_226.0_visa_credit_nan_nan_gmail.com_gmail.com_394942.0_0.0_0.0_New_nan_chrome 56.0 for android_XT1032 Build/KXB20.9-1.10-1.24-1.1,0.0007767044,Bajo riesgo,29.85,Paquete de Servicios completo
5032_321.0_150.0_226.0_visa_debit_110.0_nan_gmail.com_gmail.com_108324.0_0.0_0.0_Found_nan_chrome 66.0 for android_LGL83BL,0.00077015447,Bajo riesgo,125.0,Paquete de Servicios completo
14748_399.0_150.0_146.0_american express_credit_512.0_nan_anonymous.com_gmail.com_53000.0_0.0_0.0_Found_Windows 7_firefox 57.0_Windows,0.0002141618,Bajo riesgo,150.0,Paquete de Servicios completo
6741_583.0_150.0_195.0_visa_credit_191.0_nan_comcast.net_anonymous.com_523424.0_0.0_0.0_Found_Windows 10_chrome 63.0_Windows,0.00015264748,Bajo riesgo,300.0,Paquete de Servicios completo
9350_111.0_150.0_162.0_visa_credit_264.0_nan_gmail.com_gmail.com_141881.0_0.0_0.0_Found_Mac OS X 10_13_2_safari generic_MacOS,1.5176315e-05,Bajo riesgo,125.0,Paquete de Servicios completo
11704_555.0_150.0_226.0_visa_debit_126.0_nan_yahoo.com_yahoo.com_91114.0_0.0_0.0_New_iOS 11.2.1_mobile safari generic_iOS Device,8.099775e-05,Bajo riesgo,75.0,Paquete de Servicios completo
12425_399.0_150.0_150.0_american express_credit_110.0_nan_anonymous.com_anonymous.com_64110.0_1.0_-1.0_New_Windows 7_chrome 65.0_Windows,0.0008212689,Bajo riesgo,100.0,Paquete de Servicios completo
12544_321.0_150.0_226.0_visa_debit_184.0_nan_gmail.com_gmail.com_636175.0_0.0_0.0_Found_iOS 10.3.2_mobile safari 10.0_iOS Device,0.00055702176,Bajo riesgo,300.0,Paquete de Servicios completo
9303_298.0_150.0_226.0_visa_debit_476.0_nan_gmail.com_gmail.com_97377.0_0.0_0.0_New_iOS 11.2.6_mobile safari generic_iOS Device,0.009369795,Bajo riesgo,100.0,Paquete de Servicios completo
2249_343.0_150.0_195.0_visa_credit_272.0_nan_aol.com_aol.com_480082.0_16.0_-34.0_Found_iOS 11.1.1_mobile safari 11.0_iOS Device,0.9674856,Fraude,100.0,Sin Paquete de Servicios
10486_514.0_150.0_219.0_mastercard_credit_343.0_nan_anonymous.com_anonymous.com_60864.0_0.0_0.0_Found_Windows 10_chrome 64.0_Windows,0.00072216365,Bajo riesgo,200.0,Paquete de Servicios completo
7676_512.0_150.0_226.0_visa_debit_512.0_nan_gmail.com_gmail.com_15704.0_0.0_0.0_New_Windows 10_chrome 64.0_Windows,0.0019902654,Bajo riesgo,25.0,Paquete de Servicios completo
5347_408.0_185.0_102.0_mastercard_debit_nan_nan_gmail.com_gmail.com_410679.0_0.0_-10.0_Found_nan_chrome 63.0 for android_F3313 Build/37.0.A.2.108,0.9836626,Fraude,8.862,Sin Paquete de Servicios
9082_141.0_185.0_226.0_visa_credit_nan_nan_gmail.com_gmail.com_41794.0_0.0_0.0_Found_nan_chrome 64.0 for android_F5121 Build/34.3.A.0.252,0.99503267,Fraude,10.936,Sin Paquete de Servicios
7664_490.0_150.0_226.0_visa_debit_264.0_nan_anonymous.com_aol.com_200284.0_0.0_0.0_Found_Windows 10_ie 11.0 for desktop_Trident/7.0,7.049734e-05,Bajo riesgo,125.0,Paquete de Servicios completo
3154_408.0_185.0_224.0_mastercard_debit_nan_nan_gmail.com_gmail.com_111718.0_0.0_0.0_Found_nan_chrome 66.0 for android_LG-K410 Build/LRX22G,0.0005142824,Bajo riesgo,10.698,Paquete de Servicios completo
9633_130.0_185.0_138.0_visa_debit_nan_nan_hotmail.com_hotmail.com_132823.0_0.0_0.0_New_nan_chrome 66.0 for android_Moto G (4) Build/NPJ25.93-14.7,0.008679464,Bajo riesgo,1.001,Paquete de Servicios completo
3482_399.0_150.0_131.0_american express_credit_204.0_nan_hotmail.com_anonymous.com_69050.0_6.0_-5.0_Found_Windows 7_chrome 63.0_Windows,0.006684931,Bajo riesgo,150.0,Paquete de Servicios completo
10486_514.0_150.0_219.0_mastercard_credit_204.0_nan_bellsouth.net_bellsouth.net_137425.0_0.0_0.0_New_Windows 7_ie 11.0 for desktop_Trident/7.0,5.7667872e-05,Bajo riesgo,400.0,Paquete de Servicios completo
12730_266.0_185.0_224.0_mastercard_credit_nan_nan_hotmail.com_hotmail.com_584579.0_0.0_0.0_Found_nan_chrome_LG-D693n Build/LRX22G,0.024837466,Bajo riesgo,95.048,Paquete de Servicios completo
14046_555.0_150.0_226.0_visa_credit_327.0_nan_anonymous.com_anonymous.com_365401.0_0.0_0.0_New_Windows 7_chrome 63.0_Windows,0.00097021076,Bajo riesgo,100.0,Paquete de Servicios completo
1724_583.0_150.0_226.0_visa_credit_225.0_nan_gmail.com_gmail.com_63585.0_0.0_0.0_Found_Mac OS X 10_12_6_chrome 62.0_MacOS,0.0007844234,Bajo riesgo,50.0,Paquete de Servicios completo
11738_401.0_150.0_226.0_visa_debit_299.0_nan_anonymous.com_gmail.com_30507.0_0.0_0.0_Found_Windows 10_chrome generic_Windows,0.31869915,Riesgo medio,50.0,Paquete de Servicios medio
7698_545.0_185.0_226.0_visa_credit_nan_nan_hotmail.com_hotmail.com_195736.0_0.0_0.0_New_nan_chrome 62.0_Windows,0.04066903,Bajo riesgo,116.425,Paquete de Servicios completo
10616_583.0_150.0_226.0_visa_credit_226.0_nan_gmail.com_gmail.com_71332.0_0.0_0.0_New_iOS 11.1.1_mobile safari 11.0_iOS Device,0.000319832,Bajo riesgo,200.0,Paquete de Servicios completo
4425_562.0_150.0_197.0_mastercard_credit_324.0_nan_comcast.net_aol.com_54203.0_0.0_0.0_New_Windows 10_chrome 63.0_Windows,0.0020695382,Bajo riesgo,75.0,Paquete de Servicios completo
17677_399.0_150.0_198.0_american express_credit_181.0_nan_gmail.com_gmail.com_125916.0_0.0_0.0_New_Windows 8.1_ie 11.0 for desktop_Trident/7.0,0.00032160454,Bajo riesgo,300.0,Paquete de Servicios completo
10876_104.0_185.0_137.0_visa_credit_nan_nan_hotmail.com_hotmail.com_236862.0_0.0_-9.0_Found_nan_chrome 65.0 for android_B1-750,0.0010786498,Bajo riesgo,24.531,Paquete de Servicios completo
15066_170.0_150.0_102.0_mastercard_credit_181.0_nan_aol.com_anonymous.com_119091.0_12.0_-5.0_Found_Windows 10_ie 11.0 for desktop_Trident/7.0,0.00027679,Bajo riesgo,100.0,Paquete de Servicios completo
6019_583.0_150.0_226.0_visa_credit_444.0_nan_cox.net_live.com_192836.0_0.0_-1.0_Found_iOS 11.3.1_google_iOS Device,0.00032870896,Bajo riesgo,100.0,Paquete de Servicios completo
10369_176.0_185.0_137.0_mastercard_credit_nan_nan_hotmail.com_hotmail.com_43497.0_0.0_0.0_Found_nan_ie 11.0 for desktop_Trident/7.0,0.0011333855,Bajo riesgo,35.346,Paquete de Servicios completo
18268_583.0_150.0_226.0_visa_credit_337.0_nan_gmail.com_gmail.com_26183.0_0.0_0.0_Found_Windows 10_chrome 63.0_Windows,0.0011877188,Bajo riesgo,175.0,Paquete de Servicios completo
14186_394.0_150.0_226.0_visa_debit_387.0_nan_yahoo.com_yahoo.com_59133.0_0.0_0.0_New_Windows 8.1_chrome generic_Windows,0.00029408358,Bajo riesgo,150.0,Paquete de Servicios completo
7664_490.0_150.0_226.0_visa_debit_264.0_nan_gmail.com_gmail.com_24485.0_0.0_0.0_Found_Windows 10_chrome 63.0_Windows,0.0031607256,Bajo riesgo,150.0,Paquete de Servicios completo
18250_545.0_185.0_226.0_visa_credit_nan_nan_gmail.com_gmail.com_143929.0_3.0_0.0_New_nan_chrome 64.0_Windows,0.18358408,Bajo riesgo,155.279,Paquete de Servicios completo
2249_343.0_150.0_195.0_visa_credit_433.0_nan_anonymous.com_anonymous.com_17347.0_1.0_0.0_Found_Windows 10_chrome generic_Windows,0.0004528372,Bajo riesgo,500.0,Paquete de Servicios completo
13832_375.0_185.0_224.0_mastercard_debit_nan_nan_gmail.com_gmail.com_210137.0_0.0_0.0_Found_nan_chrome 62.0_Windows,0.0032041247,Bajo riesgo,39.877,Paquete de Servicios completo
6780_520.0_150.0_190.0_american express_credit_299.0_nan_hotmail.com_hotmail.com_282400.0_0.0_0.0_Found_Windows 10_chrome 64.0_Windows,0.004104209,Bajo riesgo,150.0,Paquete de Servicios completo
12883_404.0_150.0_226.0_visa_credit_315.0_nan_msn.com_anonymous.com_81208.0_0.0_0.0_Found_Windows 10_edge 16.0_Windows,0.00065995764,Bajo riesgo,100.0,Paquete de Servicios completo
2037_555.0_117.0_166.0_american express_debit_441.0_nan_anonymous.com_gmail.com_85949.0_2.0_0.0_Found_Windows 8.1_ie 11.0 for desktop_Trident/7.0,0.00055538065,Bajo riesgo,100.0,Paquete de Servicios completo
4461_375.0_185.0_224.0_mastercard_debit_161.0_nan_gmail.com_gmail.com_211509.0_0.0_0.0_Found_nan_chrome 62.0 for android_F3213 Build/36.1.A.1.86,0.0025083178,Bajo riesgo,57.52,Paquete de Servicios completo
2256_545.0_185.0_226.0_visa_credit_nan_nan_hotmail.com_hotmail.com_474998.0_0.0_0.0_New_nan_chrome 65.0 for android_SLA-L03 Build/HUAWEISLA-L03,0.001181431,Bajo riesgo,15.105,Paquete de Servicios completo
16426_399.0_150.0_118.0_american express_credit_299.0_nan_yahoo.com_aol.com_73692.0_0.0_0.0_New_Mac OS X 10_11_6_safari generic_MacOS,1.0088468e-05,Bajo riesgo,250.0,Paquete de Servicios completo
15885_545.0_185.0_138.0_visa_debit_nan_nan_gmail.com_gmail.com_382398.0_0.0_0.0_New_nan_chrome generic for android_Moto X Play Build/NPD26.48-24-1,0.0038425678,Bajo riesgo,61.145,Paquete de Servicios completo
18238_361.0_150.0_226.0_visa_debit_384.0_nan_gmail.com_aol.com_64495.0_0.0_0.0_New_iOS 11.1.1_mobile safari 11.0_iOS Device,8.0202495e-05,Bajo riesgo,100.0,Paquete de Servicios completo
15885_545.0_185.0_138.0_visa_debit_nan_nan_gmail.com_gmail.com_109198.0_0.0_0.0_New_nan_chrome 64.0_Windows,0.0009815473,Bajo riesgo,75.767,Paquete de Servicios completo
13832_375.0_185.0_224.0_mastercard_debit_nan_nan_outlook.com_outlook.com_61252.0_0.0_0.0_Found_nan_chrome generic_Windows,0.0033931227,Bajo riesgo,31.721,Paquete de Servicios completo
15885_545.0_185.0_138.0_visa_debit_nan_nan_gmail.com_gmail.com_521936.0_0.0_0.0_New_nan_chrome generic_Moto E (4) Build/NMA26.42-19,0.014039825,Bajo riesgo,88.334,Paquete de Servicios completo
9917_142.0_185.0_138.0_visa_debit_nan_nan_gmail.com_gmail.com_512882.0_0.0_0.0_Found_nan_chrome 63.0 for android_XT1021,0.99616563,Fraude,28.76,Sin Paquete de Servicios
7585_553.0_150.0_226.0_visa_credit_476.0_nan_aol.com_aol.com_103405.0_0.0_0.0_New_Windows 10_ie 11.0 for desktop_Trident/7.0,0.00087414274,Bajo riesgo,50.0,Paquete de Servicios completo
14608_453.0_150.0_131.0_american express_credit_299.0_nan_gmail.com_gmail.com_43486.0_22.0_-100.0_New_Mac OS X 10_12_6_chrome 63.0_MacOS,1.1370969e-05,Bajo riesgo,50.0,Paquete de Servicios completo
10188_567.0_150.0_102.0_mastercard_credit_191.0_nan_gmail.com_gmail.com_120899.0_0.0_0.0_New_iOS 10.3.2_mobile safari 10.0_iOS Device,0.003944635,Bajo riesgo,100.0,Paquete de Servicios completo
6019_583.0_150.0_226.0_visa_credit_337.0_nan_gmail.com_gmail.com_24954.0_28.0_0.0_Found_Windows 7_chrome 64.0_Windows,0.0067310627,Bajo riesgo,450.0,Paquete de Servicios completo
14236_399.0_150.0_223.0_american express_credit_299.0_nan_comcast.net_comcast.net_73371.0_0.0_0.0_New_iOS 11.1.2_mobile safari 11.0_iOS Device,0.00026984938,Bajo riesgo,175.0,Paquete de Servicios completo
9803_583.0_150.0_226.0_visa_credit_251.0_nan_att.net_att.net_260046.0_0.0_0.0_New_Windows 10_chrome 62.0_Windows,0.001241348,Bajo riesgo,200.0,Paquete de Servicios completo
9907_555.0_117.0_166.0_american express_debit_251.0_nan_gmail.com_gmail.com_114023.0_0.0_0.0_Found_Mac OS X 10_9_5_chrome 63.0_MacOS,0.013967691,Bajo riesgo,50.0,Paquete de Servicios completo
6019_583.0_150.0_226.0_visa_credit_264.0_nan_gmail.com_gmail.com_17827.0_0.0_-6.0_Found_Windows 7_firefox 57.0_Windows,0.013298931,Bajo riesgo,50.0,Paquete de Servicios completo
2256_545.0_185.0_226.0_visa_credit_nan_nan_gmail.com_gmail.com_321848.0_0.0_0.0_New_nan_chrome 61.0 for android_Blade V580 Build/LMY47D,0.009424512,Bajo riesgo,27.492,Paquete de Servicios completo
10486_514.0_150.0_219.0_mastercard_credit_126.0_nan_aol.com_anonymous.com_382551.0_0.0_0.0_Found_Mac OS X 10_11_6_safari generic_MacOS,0.000105648454,Bajo riesgo,100.0,Paquete de Servicios completo
3867_296.0_185.0_226.0_visa_credit_nan_nan_gmail.com_gmail.com_124544.0_0.0_-9.0_New_nan_chrome generic_Moto G (5) Build/NPP25.137-72,0.045874048,Bajo riesgo,40.052,Paquete de Servicios completo
3154_408.0_185.0_224.0_mastercard_debit_nan_nan_hotmail.com_hotmail.com_149765.0_0.0_0.0_Found_nan_chrome 64.0 for android_XT1635-02 Build/NPN26.118-22-2,0.044555556,Bajo riesgo,12.688,Paquete de Servicios completo
6053_122.0_150.0_195.0_mastercard_debit_337.0_nan_gmail.com_gmail.com_83919.0_0.0_0.0_New_Windows 10_ie 11.0 for desktop_Trident/7.0,0.00047460245,Bajo riesgo,125.0,Paquete de Servicios completo
3154_408.0_185.0_224.0_mastercard_debit_nan_nan_hotmail.com_hotmail.com_72838.0_0.0_0.0_Found_nan_chrome 63.0 for android_SM-J700M Build/MMB29K,0.0071846093,Bajo riesgo,30.782,Paquete de Servicios completo
16346_324.0_185.0_226.0_visa_credit_nan_nan_live.com.mx_live.com.mx_79396.0_0.0_-2.0_Found_nan_chrome 63.0_Windows,0.001052928,Bajo riesgo,53.636,Paquete de Servicios completo
18328_399.0_150.0_185.0_american express_credit_191.0_nan_bellsouth.net_anonymous.com_190991.0_0.0_0.0_New_iOS 11.2.0_mobile safari 11.0_iOS Device,5.5648115e-06,Bajo riesgo,100.0,Paquete de Servicios completo
8937_399.0_150.0_150.0_american express_credit_191.0_nan_anonymous.com_anonymous.com_85853.0_0.0_0.0_New_Windows 10_edge 16.0_Windows,5.249755e-05,Bajo riesgo,100.0,Paquete de Servicios completo
12778_500.0_185.0_224.0_mastercard_credit_nan_nan_gmail.com_gmail.com_714711.0_0.0_0.0_Found_nan_chrome 65.0 for android_LG-D693n Build/LRX22G,0.011792937,Bajo riesgo,84.842,Paquete de Servicios completo
5938_111.0_150.0_162.0_visa_credit_299.0_nan_cox.net_cox.net_33510.0_0.0_0.0_Found_Windows 10_ie 11.0 for desktop_Trident/7.0,0.00036517027,Bajo riesgo,250.0,Paquete de Servicios completo
6019_583.0_150.0_226.0_visa_credit_299.0_nan_anonymous.com_anonymous.com_46814.0_0.0_0.0_New_Windows 7_chrome 62.0_Windows,0.04406854,Bajo riesgo,75.0,Paquete de Servicios completo
1724_583.0_150.0_226.0_visa_credit_485.0_nan_icloud.com_icloud.com_194623.0_0.0_-5.0_New_iOS 11.2.6_mobile safari generic_iOS Device,0.0067417985,Bajo riesgo,25.0,Paquete de Servicios completo
2650_142.0_185.0_224.0_mastercard_debit_nan_nan_gmail.com_gmail.com_293464.0_0.0_0.0_Found_nan_samsung browser generic_SAMSUNG SM-G610M Build/MMB29K,0.001260825,Bajo riesgo,87.428,Paquete de Servicios completo
2256_545.0_185.0_226.0_visa_credit_nan_nan_outlook.es_outlook.es_185520.0_0.0_-4.0_Found_nan_chrome 64.0_Windows,0.0018966061,Bajo riesgo,100.599,Paquete de Servicios completo
11201_103.0_185.0_226.0_visa_debit_nan_nan_hotmail.com_hotmail.com_423920.0_0.0_0.0_New_nan_chrome 65.0_Windows,0.00080434844,Bajo riesgo,52.258,Paquete de Servicios completo
